ID,airport_name,type,country,lat,long,elevation,service
311868,Harun Thohir Airport,small_airport,ID,-5.723628,112.678889,93.0,no
41365,Ayawasi Airport,small_airport,ID,-1.159779,132.464082,1560.0,no
41449,Abresso Airport,small_airport,ID,-1.496667,134.1925,52.0,no
41450,Kebar Airport,small_airport,ID,-0.810418,133.054937,1878.0,no
26791,Fakfak Airport,medium_airport,ID,-2.920508,132.267011,462.0,yes
41451,Inanwatan Airport,small_airport,ID,-2.127447,132.160056,9.0,no
26793,Babo Airport,medium_airport,ID,-2.53224,133.438995,10.0,no
32634,Domine Eduard Osok Airport,medium_airport,ID,-0.894,131.287,10.0,yes
41373,Kambuaya Airport,small_airport,ID,-1.316815,132.286987,1422.0,no
41475,AA Bere Tallo (Haliwen) Airport,small_airport,ID,-9.074841,124.903285,1027.0,yes
42249,Bajawa Soa (Turelelo) Airport,small_airport,ID,-8.70777,121.058243,4326.0,no
26796,Frans Xavier Seda Airport,small_airport,ID,-8.639514,122.238135,115.0,yes
26797,H. Hasan Aroeboesman (Ende) Airport,small_airport,ID,-8.849114,121.66101,49.0,yes
26798,Frans Sales Lega Airport,small_airport,ID,-8.596171,120.478177,3510.0,yes
26799,Alor Island - Mali Airport,small_airport,ID,-8.13234,124.597,10.0,yes
26800,Komodo Airport,small_airport,ID,-8.480694,119.888306,66.0,yes
41446,John Becker Airport,small_airport,ID,-8.015716,127.200179,6.0,no
41481,David Constantijn Saudale Airport,small_airport,ID,-10.765834,123.076046,470.0,yes
26801,El Tari Airport,medium_airport,ID,-10.1716,123.670998,335.0,yes
26802,Betoambari Airport,small_airport,ID,-5.486037,122.569823,164.0,no
523599,Arung Palakka Airport,small_airport,ID,-4.459582,120.310436,130.0,no
26806,Haluoleo Airport,small_airport,ID,-4.08161,122.417999,538.0,yes
599544,Bilai Airstrip,small_airport,ID,-3.741405,136.859239,5656.0,no
26807,Bintulu Airport,medium_airport,MY,3.12385010719,113.019996643,74.0,yes
30770,Belaga Airport,small_airport,MY,2.652143,113.767043,200.0,no
26808,Kuching International Airport,large_airport,MY,1.487364,110.352859,89.0,yes
31770,Kapit Airport,small_airport,MY,2.01052374505,112.931468248,65.0,no
30764,Bakalalan Airport,small_airport,MY,3.974,115.617996,2900.0,yes
30682,Bario Airport,medium_airport,MY,3.734648,115.478548,3350.0,yes
32642,Kota Belud Airport,small_airport,MY,6.36516,116.471001,46.0,no
31746,Keningau Airport,small_airport,MY,5.355487,116.164884,1036.0,no
26814,Kota Kinabalu International Airport,large_airport,MY,5.932743,116.049324,10.0,yes
31785,Kudat Airport,small_airport,MY,6.924111,116.837068,10.0,yes
32643,Kuala Penyu Airport,small_airport,MY,5.597195,115.582695,6.0,no
3275,Gading Wonosari Airport,small_airport,ID,-7.916865,110.565354,702.0,no
605056,Balai Sepuak Airstrip,small_airport,ID,0.450209,111.217012,51.0,no
46482,Atang Senjaya Airport,small_airport,ID,-6.538819,106.755466,538.0,no
26857,Japura Airport,medium_airport,ID,-0.352808,102.334999,62.0,no
333068,Kertajati International Airport,medium_airport,ID,-6.647384,108.165561,134.0,yes
26823,Budiarto Airport,small_airport,ID,-6.293171,106.57,151.0,no
26824,Husein Sastranegara International Airport,medium_airport,ID,-6.90063,107.575996,2436.0,yes
26825,Cakrabhuwana  Airport,small_airport,ID,-6.757,108.538849,89.0,no
26826,Cibeureum Airport,small_airport,ID,-7.3466,108.246002,1148.0,no
26828,Hang Nadim International Airport,large_airport,ID,1.12103,104.119003,126.0,yes
26831,Dabo Airport,small_airport,ID,-0.479611,104.579498,95.0,no
26832,Halim Perdanakusuma International Airport,large_airport,ID,-6.266989,106.890318,84.0,yes
32652,Kalijati Airport,small_airport,ID,-6.53139019012,107.658996582,361.0,no
605120,Gunung Batin Airport,small_airport,ID,-4.706449,105.26393,92.0,no
26836,Binaka Airport,medium_airport,ID,1.166275,97.705196,20.0,yes
26837,Aek Godang Airport,medium_airport,ID,1.4001,99.430496,922.0,no
526312,Jenderal Besar Abdul Haris Nasution Airport,small_airport,ID,0.943995,99.534093,1051.0,no
309577,Kualanamu International Airport,large_airport,ID,3.637847,98.870566,23.0,yes
26841,Dr. Ferdinand Lumban Tobing Airport,medium_airport,ID,1.557127,98.887145,33.0,yes
507992,Alas Leuser Airport,medium_airport,ID,3.391456,97.863726,419.0,yes
41465,Bengkayang Airport,small_airport,ID,0.8333330154418945,109.48332977294922,294.0,no
26842,H A S Hanandjoeddin International Airport,small_airport,ID,-2.744109,107.754535,164.0,yes
595550,Babang Airstrip,small_airport,ID,1.340038,109.911081,135.0,no
26851,Banding Agung Airport,small_airport,ID,-4.78702,103.932999,2100.0,no
41467,Kuala Tungkal Airport,small_airport,ID,-0.8166670203208923,103.46666717529295,12.0,no
26852,Depati Amir Airport,medium_airport,ID,-2.1622,106.139,109.0,yes
26853,Fatmawati Soekarno Airport,medium_airport,ID,-3.8637,102.338997,50.0,yes
26854,Gatot Subrato Airport,small_airport,ID,-4.39177,104.401001,450.0,no
41470,Atung Bungsu Airport,small_airport,ID,-4.0225,103.379167,40.0,no
31889,Cut Nyak Dhien Airport,medium_airport,ID,4.040998,96.253312,10.0,yes
41323,Batu Pahat Airstrip,small_airport,MY,1.74666,102.987976,30.0,no
32660,Benta Airport,small_airport,MY,4.048643,101.985569,250.0,no
32662,Bidor Airport,small_airport,MY,4.11638879776001,101.28199768066406,128.0,no
41324,Dungun Airport,small_airport,MY,4.786290168762207,103.38200378417967,22.0,no
32663,Grik Airport,small_airport,MY,5.432849,101.123658,420.0,no
32664,Jendarata Airport,small_airport,MY,3.89972,100.948997,8.0,no
41325,Kuala Kerai Airport,small_airport,MY,5.538680076599121,102.19499969482422,137.0,no
26863,Kluang Airport,medium_airport,MY,2.04138994217,103.306999207,150.0,no
26865,Gong Kedak Airport,small_airport,MY,5.79957,102.484001,20.0,no
26869,Kuantan Airport,medium_airport,MY,3.775389909744263,103.20899963378906,58.0,yes
26870,Kerteh Airport,medium_airport,MY,4.53722,103.427002,18.0,no
26874,Kuala Lumpur International Airport,large_airport,MY,2.74558,101.709999,69.0,yes
41474,Buntok Airport,small_airport,ID,-1.73250997066,114.838996887,59.0,no
605116,Endomen Airstrip,small_airport,ID,-4.224099,139.881753,3609.0,no
599480,Kwelamdua Airstrip,small_airport,ID,-4.690176,139.755245,5285.0,no
608270,Kegata Airstrip,small_airport,ID,-4.045488,135.558913,4947.0,no
